,gene,log2 fold change,p-value,p-value adj
5194,SPNCRNA.1016,-0.2207511109893977,0.13765964580504303,914.7483463745109
537,imt3,-0.2663002938925525,0.13773449327946408,915.2457078420388
1963,cbc1,-0.14296099820736113,0.13814839813181218,917.9961055858919
2653,mrpl32,-0.2697654270165498,0.13836954986039487,919.4656588223239
4685,rps2802,-0.33441948648520925,0.13860868674135596,921.0547233963104
458,cut11,-0.23504530921219075,0.13868113516535582,921.5361431737895
734,rpb10,-0.26145458265204463,0.1389308960068126,923.1958039652698
6430,SPAC22A12.14c-antisense-1,-0.4961686698440868,0.13895137117611678,923.331861465296
1778,SPAC57A7.15c,-0.23378450216298513,0.13909290089790388,924.2723264665713
6476,rec12-antisense-1,-0.3737584757112929,0.13915638966785435,924.6942093428921
3515,rtt109,-0.17131014006253711,0.1391684699927313,924.7744831016995
1679,SPAC4G8.04,-0.17149796524481253,0.13938981398135522,926.2453139061055
1827,SPAC630.07c,-0.15340960197793888,0.13966041355624134,928.0434480812237
3704,SPBC428.12c,-0.16425095784394544,0.13967475672086893,928.1387584101741
3052,top2,0.11432899213989146,0.13974769108647936,928.6234072696553
2682,sec11,-0.20455938569690707,0.13975083921987855,928.6443266160929
3645,SPBC3H7.04,-0.1651907366207717,0.13980284528287343,928.989906904694
1712,srs2,-0.1464443838401953,0.13988852287581885,929.5592345098163
5778,SPNCRNA.155,0.4477541253027898,0.14032016294300798,932.427482756288
4229,dcr2,0.18058449447276595,0.14037146612577056,932.7683924057454
4316,twf1,-0.17523142302853673,0.14067070876154097,934.7568597204398
4446,urk1,-0.17440624429558832,0.14093924247705653,936.5412662600406
653,rfp1,-0.17882115900571818,0.14104392729123086,937.2368968502291
1062,rpn6,-0.20452930131388575,0.14123447367810377,938.5030775909995
1153,pop100,-0.17823260734146512,0.1416486481856651,941.2552671937447
3151,ucp3,0.15836847919782648,0.1418507774388111,942.5984160808998
738,vht1,0.37582915382790816,0.14242091051080455,946.3869503442962
4140,SPBP4H10.16c,-0.1845699752487827,0.14248997995948365,946.8459168307688
5624,prp2-antisense-1,-0.6698188762818604,0.1427220840798328,948.388248710489
4481,dim1,-0.27207951809952347,0.14299370546525036,950.1931728165887
3913,ura5,-0.2317441387176375,0.14311839312277788,951.021722300859
3086,ppk24,0.2578992029580669,0.14316243479556973,951.3143792165608
4092,pkr1,-0.1866804059186015,0.14348978897895884,953.4896477651815
3139,oaa1,0.16745494677183584,0.14350457839036543,953.5879234039783
708,meu31,-0.7112489182364058,0.14363157991035042,954.4318485042785
1600,SPAC3H8.08c,-0.1296417767242336,0.14384626877091244,955.8584559827132
437,SPAC1782.02c,-0.30286812469884744,0.14389541788241986,956.18505182868
4616,mug72,0.19836231253875544,0.14391456678994988,956.3122963192169
2798,pof10,0.12645788781568404,0.14413291649780108,957.7632301278882
797,SPAC1F7.10,0.3350673884042187,0.14428582009350432,958.7792745213362
509,cis4,-0.16541315444057716,0.1443825049129883,959.4217451468072
3378,mug178,0.08939846444842944,0.14478085352642656,962.0687716831045
3414,gpi1,-0.16265185761440543,0.14509262388446895,964.1404857122961
2314,cig2,-0.27880439799230894,0.14530347382705472,965.5415835807786
6388,SPNCRNA.680,-0.34897726896778947,0.14542127476370015,966.3243708047875
4277,SPCC1235.01,-0.40052204053160767,0.1456864217475964,968.0862725127781
2181,SPAC9G1.08c,-0.18861279868446923,0.14569859845276129,968.1671867185987
992,sec20,-0.11683891984555249,0.1457269533485076,968.3556050008331
847,SPAC212.08c,-1.8930305593644658,0.14573079856608798,968.3811564716545
4348,knh2,0.37069139839029686,0.14588870805907428,969.4304650525486
266,jac1,-0.14351171114237934,0.14590959230024353,969.5692408351183
5551,SPNCRNA.1339,-0.5476534189985741,0.1459293842176854,969.7007581265194
449,vps66,-0.14127284691401193,0.1460142579307901,970.2647439501002
4893,SPCC584.16c,-0.26050641366046,0.14604925324578916,970.497287818269
3641,rga1,-0.18959786677581308,0.1463761899939637,972.6697825098888
3686,duc2,-0.19357586466691473,0.14649939796659853,973.4884994880472
2886,dal52,0.20039679089915707,0.1465594297010391,973.8874103634049
2375,hht3,-0.18897739246831616,0.14661378916000903,974.2486289682599
3616,slx8,0.12390015881156023,0.14675610004524858,975.1942848006769
4852,spb70,0.28999502104761227,0.14679466336244962,975.4505380434778
2395,orm1,-0.15056291136389763,0.14685778179393907,975.8699600207251
6267,ctr1-antisense-2,-0.23340451933419012,0.1469185438359189,976.2737237896811
5578,SPBC428.15-antisense-1,-0.33011928662822326,0.14768035554292305,981.3359625827237
5723,SPNCRNA.1497,-0.5270225925770762,0.14774271342088843,981.7503306818037
5601,SPNCRNA.1384,-0.27532733036435864,0.1478109224972883,982.2035799944808
4904,smc6,0.1045880559232627,0.14795765429158436,983.1786127675781
4641,myo52,-0.1554562240907961,0.1480239266129589,983.6189923431119
325,taf12,0.2050025926993626,0.14802916139123795,983.6537774447762
6391,SPAC4G8.09-antisense-1,-0.3522297373534448,0.14808860720157185,984.048794854445
3277,ppi1,0.2815836669545193,0.14825968367749323,985.1855980369426
4627,cyc1,0.3984408543128909,0.14836939231396118,985.9146119262721
2772,ptf2,-0.44218073025316146,0.14849931538344285,986.7779507229777
5559,SPNCRNA.1346,0.6769814927317631,0.1485173787123839,986.897981543791
6525,ypt3-antisense-1,-0.6779229407408331,0.14882039741496364,988.9115408224334
4821,rix1,-0.14201270749817052,0.14892064941038918,989.5777153320362
6524,atg12-antisense-1,-0.3169537739359888,0.14938876317613647,992.6883313054269
429,tam5,-0.2967607061742699,0.14941719975666254,992.8772923830226
5241,SPNCRNA.1059,-0.32420295486009504,0.14946593584198312,993.2011436699778
5439,meu10-antisense-1,0.3565547509655062,0.14954697506550907,993.7396493103078
1580,hsr1,0.5624214652752807,0.14957420415895145,993.9205866362324
5095,bpb1,0.3201884436208951,0.1496990130013076,994.7499413936891
2460,osh41,0.09653174602823267,0.14997247176672995,996.5670748899205
2575,mug57,-0.14532394430185253,0.150054326245833,997.1109979035604
5532,zas1-antisense-1,0.3084339117845916,0.15011940812158955,997.5434669679626
5218,SPNCRNA.1038,-0.40102437926856027,0.15012877765998375,997.6057275505921
2025,sod1,-0.4502671139740684,0.1502044782524374,998.1087579874466
2009,ost4,-0.28761910009346847,0.15024261551455412,998.3621800942121
6659,meu16,0.19275838973312354,0.1503463250298066,999.0513298230649
6573,SPNCRNA.849,-0.3647457241195515,0.15051380166040593,1000.1642120333973
1948,cdc16,0.20025541276393366,0.15064199762542665,1001.0160742209601
1792,SPAC5D6.04,-0.22786292439818598,0.1506509628313477,1001.0756480143056
3773,get1,-0.240406397732601,0.15080127937297808,1002.0745014334393
121,SPAC11E3.10,-0.18151158375592763,0.1508175234061109,1002.182443033607
2163,SPAC9E9.05,-0.14146923306357534,0.15110302286272764,1004.0795869228252
1465,mrp17,-0.21302959869950455,0.15131199354308417,1005.4681970937943
