gene,before_wash,plate,color,position,ratio,source
SPCC1682.01,0.15929203539823011,1,blue,G7_,0.08407738095238099,protein-coding
SPCC16C4.04,0.504424778761062,1,blue,G8_,0.017700501253132852,protein-coding
SPCC16C4.11,0.07964601769911504,1,blue,G9_,0.11210317460317473,protein-coding
SPCC24B10.17,0.4557522123893805,1,blue,G10_,0.02938626907073511,protein-coding
SPCC24B10.18,0.46017699115044247,1,blue,G11_,0.03880494505494507,protein-coding
SPCC31H12.03c,0.00442477876106194,1,blue,G12_,1.0089285714285756,protein-coding
SPCC576.01c,0.6017699115044247,1,blue,H1_,0.022255777310924384,protein-coding
SPCC74.05,0.25663716814159293,1,blue,H2_,0.29572044334975367,protein-coding
SPCC794.15,0.5575221238938053,1,blue,H3_,0.02402210884353743,protein-coding
SPAC1093.06c,0.5464601769911503,1,blue,H4_,0.016338924233661095,protein-coding
SPAC1006.06,0.5398230088495575,1,blue,H5_,0.024809718969555052,protein-coding
SPAC1039.05c,0.5840707964601769,1,blue,H6_,0.02293019480519482,protein-coding
SPAC1071.02,0.008849557522123894,1,blue,H7_,1.513392857142858,protein-coding
SPAC1071.08,0.5575221238938053,1,blue,H8_,0.0320294784580499,protein-coding
SPAC10F6.04,0.5663716814159292,1,blue,H9_,0.023646763392857158,protein-coding
SPAC10F6.06,0.5265486725663716,1,blue,H10_,0.042391956782713125,protein-coding
SPAC10F6.16,0.5398230088495575,1,blue,H11_,0.024809718969555052,protein-coding
SPAC1142.03c,0.5973451327433628,1,blue,H12_,0.014947089947089966,protein-coding
SPAC1142.08,0.5777777777777777,1,yellow,A1_,0.061813186813186795,protein-coding
SPAC11D3.07c,0.568888888888889,1,yellow,A2_,0.047084263392857116,protein-coding
empty,0.022222222222222227,1,yellow,A3_,0.803571428571428,protein-coding
SPAC11D3.17,0.5555555555555556,1,yellow,A4_,0.032142857142857126,protein-coding
SPAC11D3.18c,0.5155555555555555,1,yellow,A5_,0.04329587438423646,protein-coding
SPAC11E3.01c,0.5111111111111111,1,yellow,A6_,0.02620341614906834,protein-coding
SPAC11E3.09,0.528888888888889,1,yellow,A7_,0.033763505402160846,protein-coding
SPAC11G7.02,0.52,1,yellow,A8_,0.05151098901098899,protein-coding
SPAC11H11.04,0.54,1,yellow,A9_,0.016534391534391527,protein-coding
SPAC1250.05,0.5155555555555555,1,yellow,A10_,0.017318349753694572,protein-coding
SPAC12B10.07,0.5244444444444445,1,yellow,A11_,0.017024818401937036,protein-coding
SPAC12B10.09,0.568888888888889,1,yellow,A12_,0.023542131696428582,protein-coding
SPAC12G12.01c,0.5577777777777777,1,yellow,B1_,0.056025896414342635,protein-coding
SPAC12G12.07c,0.47555555555555556,1,yellow,B2_,0.05632510013351132,protein-coding
SPAC12G12.12,0.4888888888888889,1,yellow,B3_,0.05478896103896102,protein-coding
SPAC139.04c,0.4577777777777778,1,yellow,B4_,0.029256241331484068,protein-coding
SPAC13C5.03,0.3955555555555556,1,yellow,B5_,0.03385834670947032,protein-coding
SPAC13C5.07,0.3244444444444444,1,yellow,B6_,0.05503913894324851,protein-coding
SPAC13D6.03c,0.4533333333333333,1,yellow,B7_,0.009847689075630248,protein-coding
SPAC13G6.09,0.14666666666666667,1,yellow,B8_,0.18262987012987006,protein-coding
SPAC144.02,0.27111111111111114,1,yellow,B9_,0.016466627634660412,protein-coding
SPAC144.05,0.4711111111111111,1,yellow,B10_,0.0094760781671159,protein-coding
SPAC1486.04c,0.23555555555555557,1,yellow,B11_,0.03790431266846359,protein-coding
SPAC14C4.05c,0.5511111111111111,1,yellow,B12_,0.00810051843317972,protein-coding
SPAC1556.03,0.5244444444444445,1,yellow,C1_,0.059586864406779655,protein-coding
SPAC1565.07c,0.49333333333333335,1,yellow,C2_,0.07239382239382236,protein-coding
SPAC15A10.06,0.4711111111111111,1,yellow,C3_,0.05685646900269539,protein-coding
SPAC15A10.10,0.4577777777777778,1,yellow,C4_,0.03900832177531205,protein-coding
SPAC15A10.11,0.40444444444444444,1,yellow,C5_,0.0331142072213501,protein-coding
SPAC15A10.16,0.4666666666666666,1,yellow,C6_,0.028698979591836756,protein-coding
SPAC1610.03c,0.5111111111111111,1,yellow,C7_,0.017468944099378877,protein-coding
SPAC1635.01,0.26666666666666666,1,yellow,C8_,0.050223214285714315,protein-coding
SPAC167.01,0.43555555555555553,1,yellow,C9_,0.010249635568513115,protein-coding
SPAC167.07c,0.4133333333333334,1,yellow,C10_,0.010800691244239624,protein-coding
SPAC1687.05,0.4222222222222222,1,yellow,C11_,0.010573308270676688,protein-coding
SPAC1687.06c,0.5111111111111111,1,yellow,C12_,0.008734472049689438,protein-coding
SPAC1687.15,0.56,1,yellow,D1_,0.06377551020408159,protein-coding
SPAC16A10.02,0.4577777777777778,1,yellow,D2_,0.058512482662968074,protein-coding
SPAC16C9.05,0.031111111111111117,1,yellow,D3_,0.7174744897959183,protein-coding
SPAC16C9.06c,0.4533333333333333,1,yellow,D4_,0.03939075630252099,protein-coding
SPAC1705.02,0.43111111111111117,1,yellow,D5_,0.03106590574374081,protein-coding
SPAC1782.01,0.47555555555555556,1,yellow,D6_,0.02816255006675569,protein-coding
SPAC1782.05,0.3244444444444444,1,yellow,D7_,0.05503913894324851,protein-coding
SPAC1782.06c,0.3955555555555556,1,yellow,D8_,0.022572231139646858,protein-coding
SPAC17A2.05,0.4844444444444444,1,yellow,D9_,0.009215268676277847,protein-coding
SPAC17A2.06c,0.3688888888888889,1,yellow,D10_,0.012101979345955244,protein-coding
SPAC17A2.12,0.43555555555555553,1,yellow,D11_,0.010249635568513115,protein-coding
SPAC17A2.14,0.5244444444444445,1,yellow,D12_,0.0,protein-coding
SPAC17A5.01,0.5244444444444445,1,yellow,E1_,0.059586864406779655,protein-coding
SPAC17A5.11,0.4666666666666666,1,yellow,E2_,0.05739795918367345,protein-coding
SPAC17C9.09c,0.46222222222222226,1,yellow,E3_,0.0482915521978022,protein-coding
SPAC17D4.03c,0.4533333333333333,1,yellow,E4_,0.03939075630252099,protein-coding
SPAC17G6.02c,0.43555555555555553,1,yellow,E5_,0.03074890670553938,protein-coding
SPAC17G6.05c,0.37333333333333335,1,yellow,E6_,0.0239158163265306,protein-coding
SPAC17G6.13,0.46222222222222226,1,yellow,E7_,0.01931662087912087,protein-coding
SPAC17G8.07,0.5111111111111111,1,yellow,E8_,0.017468944099378877,protein-coding
SPAC17H9.08,0.0,1,yellow,E9_,inf,protein-coding
SPAC17H9.11,0.4444444444444445,1,yellow,E10_,0.0,protein-coding
SPAC17H9.14c,0.4533333333333333,1,yellow,E11_,0.0,protein-coding
SPAC1805.02c,0.4844444444444444,1,yellow,E12_,0.009215268676277847,protein-coding
SPAC1805.09c,0.5333333333333334,1,yellow,F1_,0.058593749999999986,protein-coding
SPAC1805.12c,0.43111111111111117,1,yellow,F2_,0.07248711340206185,protein-coding
SPAC1834.03c,0.4222222222222222,1,yellow,F3_,0.05286654135338347,protein-coding
SPAC1834.05,0.36,1,yellow,F4_,0.03720238095238097,protein-coding
SPAC1851.03,0.43111111111111117,1,yellow,F5_,0.03106590574374081,protein-coding
SPAC18B11.07c,0.5022222222222221,1,yellow,F6_,0.026667193426043005,protein-coding
SPAC18G6.15,0.44,1,yellow,F7_,0.030438311688311705,protein-coding
SPAC1952.07,0.4444444444444445,1,yellow,F8_,0.010044642857142853,protein-coding
SPAC1952.16,0.48000000000000004,1,yellow,F9_,0.009300595238095233,protein-coding
SPAC19A8.03,0.44,1,yellow,F10_,0.01014610389610389,protein-coding
SPAC19A8.04,0.40444444444444444,1,yellow,F11_,0.0,protein-coding
SPAC19A8.10,0.5155555555555555,1,yellow,F12_,0.008659174876847286,protein-coding
SPAC19B12.04,0.52,1,yellow,G1_,0.05151098901098899,protein-coding
SPAC19B12.07c,0.46222222222222226,1,yellow,G2_,0.0482915521978022,protein-coding
SPAC19B12.08,0.5422222222222222,1,yellow,G3_,0.03293325526932083,protein-coding
SPAC19B12.10,0.43111111111111117,1,yellow,G4_,0.04142120765832104,protein-coding
SPAC19B12.11c,0.39111111111111113,1,yellow,G5_,0.06848620129870127,protein-coding
SPAC1B2.04,0.12444444444444444,1,yellow,G6_,0.25111607142857145,protein-coding
SPAC1B3.04c,0.031111111111111117,1,yellow,G7_,0.7174744897959183,protein-coding
SPAC1B3.05,0.5022222222222221,1,yellow,G8_,0.00888906447534766,protein-coding
SPAC1D4.13,0.0,1,yellow,G9_,inf,protein-coding
SPAC1F3.05,0.4666666666666666,1,yellow,G10_,0.009566326530612242,protein-coding
SPAC1F3.06c,0.44,1,yellow,G11_,0.0,protein-coding
SPAC1F7.11c,0.52,1,yellow,G12_,0.00858516483516483,protein-coding
SPAC1F8.01,0.6133333333333333,1,yellow,H1_,0.029114906832298126,protein-coding
SPAC20G8.08c,0.5777777777777777,1,yellow,H2_,0.030906593406593397,protein-coding
SPAC20H4.02,0.00888888888888889,1,yellow,H3_,1.5066964285714293,protein-coding
SPAC20H4.05c,0.5822222222222222,1,yellow,H4_,0.023002998909487475,protein-coding
SPAC20H4.10,0.5644444444444445,1,yellow,H5_,0.023727502812148492,protein-coding
SPAC222.14c,0.5555555555555556,1,yellow,H6_,0.032142857142857126,protein-coding
SPAC222.15,0.5644444444444445,1,yellow,H7_,0.023727502812148492,protein-coding
SPAC227.03c,0.5466666666666666,1,yellow,H8_,0.016332752613240412,protein-coding
SPAC227.10,0.5466666666666666,1,yellow,H9_,0.008166376306620206,protein-coding
SPAC22A12.14c,0.5333333333333334,1,yellow,H10_,0.008370535714285709,protein-coding
SPAC22E12.14c,0.4844444444444444,1,yellow,H11_,0.009215268676277847,protein-coding
SPAC22F3.03c,0.5911111111111111,1,yellow,H12_,0.0,protein-coding
SPAC22F3.06c,0.5515695067264574,1,green,A1_,0.07252032520325204,protein-coding
SPAC22F3.08c,0.484304932735426,1,green,A2_,0.0825925925925926,protein-coding
SPAC22F3.12c,0.5695067264573992,1,green,A3_,0.03902012248468942,protein-coding
empty,0.0179372197309417,1,green,A4_,0.9911111111111115,protein-coding
SPAC22F8.04,0.4932735426008969,1,green,A5_,0.0810909090909091,protein-coding
SPAC22F8.11,0.4932735426008969,1,green,A6_,0.09010101010101011,protein-coding
SPAC22G7.02,0.5605381165919283,1,green,A7_,0.03171555555555556,protein-coding
SPAC22G7.06c,0.013452914798206261,1,green,A8_,1.3214814814814835,protein-coding
SPAC22G7.08,0.5291479820627802,1,green,A9_,0.03359698681732581,protein-coding
SPAC22H10.04,0.5381165919282511,1,green,A10_,0.016518518518518523,protein-coding
SPAC22H10.07,0.004484304932735411,1,green,A11_,0.9911111111111146,protein-coding
SPAC22H10.09,0.5874439461883407,1,green,A12_,0.06052586938083123,protein-coding
SPAC23A1.04c,0.506726457399103,1,green,B1_,0.05262536873156344,protein-coding
SPAC23A1.07,0.4260089686098654,1,green,B2_,0.0417309941520468,protein-coding
SPAC23C11.14,0.45291479820627806,1,green,B3_,0.03925192519251926,protein-coding
SPAC23C4.02,0.4977578475336322,1,green,B4_,0.026786786786786795,protein-coding
SPAC23D3.01,0.484304932735426,1,green,B5_,0.02753086419753087,protein-coding
SPAC23D3.03c,0.484304932735426,1,green,B6_,0.03670781893004116,protein-coding
SPAC23D3.09,0.0179372197309417,1,green,B7_,0.7433333333333336,protein-coding
SPAC23E2.01,0.4798206278026906,1,green,B8_,0.027788161993769475,protein-coding
SPAC23G3.02c,0.4573991031390134,1,green,B9_,0.02915032679738563,protein-coding
SPAC23G3.05c,0.4484304932735426,1,green,B10_,0.019822222222222224,protein-coding
SPAC23G3.08c,0.5515695067264574,1,green,B11_,0.008057813911472448,protein-coding
SPAC23H3.03c,0.1434977578475336,1,green,B12_,0.8052777777777779,protein-coding
SPAC24B11.08c,0.5156950672645739,1,green,C1_,0.03447342995169083,protein-coding
SPAC24B11.12c,0.36771300448430494,1,green,C2_,0.036260162601626025,protein-coding
SPAC24C9.08,0.484304932735426,1,green,C3_,0.03670781893004116,protein-coding
SPAC24C9.14,0.0179372197309417,1,green,C4_,0.9911111111111115,protein-coding
SPAC25B8.11,0.4798206278026906,1,green,C5_,0.027788161993769475,protein-coding
SPAC25G10.03,0.004484304932735411,1,green,C6_,2.973333333333344,protein-coding
SPAC25H1.02,0.47533632286995514,1,green,C7_,0.018700209643605876,protein-coding
SPAC26A3.10,0.25560538116591924,1,green,C8_,0.034775828460039,protein-coding
SPAC26A3.16,0.40358744394618834,1,green,C9_,0.022024691358024696,protein-coding
SPAC26F1.02,0.390134529147982,1,green,C10_,0.011392081736909327,protein-coding
SPAC26F1.08c,0.4798206278026906,1,green,C11_,0.027788161993769475,protein-coding
SPAC26F1.10c,0.004484304932735411,1,green,C12_,0.0,protein-coding
SPAC26H5.02c,0.5201793721973094,1,green,D1_,0.03417624521072798,protein-coding
SPAC27D7.02c,0.4798206278026906,1,green,D2_,0.027788161993769475,protein-coding
SPAC27D7.13c,0.4618834080717488,1,green,D3_,0.038489751887810154,protein-coding
SPAC27D7.14c,0.004484304932735411,1,green,D4_,2.973333333333344,protein-coding
SPAC27E2.03c,0.24663677130044842,1,green,D5_,0.036040404040404046,protein-coding
SPAC27F1.05c,0.5112107623318385,1,green,D6_,0.0173879142300195,protein-coding
SPAC27F1.06c,0.5336322869955157,1,green,D7_,0.016657329598506073,protein-coding
SPAC29A4.02c,0.4080717488789238,1,green,D8_,0.03267399267399268,protein-coding
SPAC29A4.13,0.4080717488789238,1,green,D9_,0.021782661782661788,protein-coding
SPAC2C4.14c,0.41704035874439466,1,green,D10_,0.010657108721624852,protein-coding
SPAC2C4.17c,0.4260089686098654,1,green,D11_,0.0208654970760234,protein-coding
SPAC2F3.02,0.5112107623318385,1,green,D12_,0.0,protein-coding
SPAC2F3.15,0.5426008968609866,1,green,E1_,0.057337006427915525,protein-coding
SPAC2F3.16,0.4708520179372197,1,green,E2_,0.028317460317460325,protein-coding
SPAC2F7.08c,0.5156950672645739,1,green,E3_,0.017236714975845415,protein-coding
SPAC2F7.09c,0.2914798206278027,1,green,E4_,0.07623931623931625,protein-coding
SPAC2F7.10,0.5201793721973094,1,green,E5_,0.01708812260536399,protein-coding
SPAC2G11.05c,0.484304932735426,1,green,E6_,0.01835390946502058,protein-coding
SPAC2G11.12,0.23318385650224216,1,green,E7_,0.07623931623931625,protein-coding
SPAC2H10.01,0.4260089686098654,1,green,E8_,0.0208654970760234,protein-coding
SPAC30.02c,0.41704035874439466,1,green,E9_,0.05328554360812426,protein-coding
SPAC30.03c,0.4708520179372197,1,green,E10_,0.009439153439153442,protein-coding
SPAC30.04c,0.4484304932735426,1,green,E11_,0.009911111111111112,protein-coding
SPAC30D11.01c,0.5381165919282511,1,green,E12_,0.0,protein-coding
SPAC30D11.13,0.0179372197309417,1,green,F1_,0.9911111111111115,protein-coding
SPAC31A2.16,0.506726457399103,1,green,F2_,0.02631268436578172,protein-coding
SPAC31G5.19,0.3991031390134529,1,green,F3_,0.03340823970037454,protein-coding
SPAC328.01c,0.4708520179372197,1,green,F4_,0.028317460317460325,protein-coding
SPAC328.04,0.40358744394618834,1,green,F5_,0.033037037037037045,protein-coding
SPAC328.06,0.4708520179372197,1,green,F6_,0.037756613756613766,protein-coding
SPAC328.09,0.5156950672645739,1,green,F7_,0.025855072463768124,protein-coding
SPAC328.10c,0.24215246636771298,1,green,F8_,0.055061728395061744,protein-coding
SPAC343.04c,0.3991031390134529,1,green,F9_,0.03340823970037454,protein-coding
SPAC343.07,0.4439461883408072,1,green,F10_,0.02002244668911336,protein-coding
SPAC343.11c,0.39461883408071746,1,green,F11_,0.011262626262626266,protein-coding
SPAC343.18,0.5381165919282511,1,green,F12_,0.0,protein-coding
SPAC3A11.10c,0.5381165919282511,1,green,G1_,0.033037037037037045,protein-coding
SPAC3A12.03c,0.4798206278026906,1,green,G2_,0.0370508826583593,protein-coding
SPAC3A12.06c,0.4573991031390134,1,green,G3_,0.02915032679738563,protein-coding
SPAC3A12.09c,0.4484304932735426,1,green,G4_,0.029733333333333337,protein-coding
SPAC3A12.12,0.24663677130044842,1,green,G5_,0.09010101010101013,protein-coding
SPAC3C7.04,0.00896860986547085,1,green,G6_,1.4866666666666672,protein-coding
SPAC3C7.12,0.004484304932735411,1,green,G7_,1.9822222222222292,protein-coding
SPAC3F10.02c,0.484304932735426,1,green,G8_,0.01835390946502058,protein-coding
SPAC3F10.06c,0.5112107623318385,1,green,G9_,0.0173879142300195,protein-coding
SPAC3F10.16c,0.0,1,green,G10_,inf,protein-coding
SPAC3G6.11,0.4618834080717488,1,green,G11_,0.009622437971952539,protein-coding
SPAC3G9.04,0.46636771300448426,1,green,G12_,0.009529914529914533,protein-coding
SPAC3G9.08,0.547085201793722,1,green,H1_,0.04874316939890711,protein-coding
SPAC3H1.05,0.5022421524663676,1,green,H2_,0.04424603174603176,protein-coding
SPAC3H1.06c,0.5336322869955157,1,green,H3_,0.033314659197012146,protein-coding
SPAC3H1.10,0.547085201793722,1,green,H4_,0.032495446265938074,protein-coding
SPAC3H1.13,0.5515695067264574,1,green,H5_,0.03223125564588979,protein-coding
SPAC3H5.07,0.5291479820627802,1,green,H6_,0.03359698681732581,protein-coding
SPAC3H5.08c,0.5426008968609866,1,green,H7_,0.024573002754820942,protein-coding
SPAC3H5.12c,0.5201793721973094,1,green,H8_,0.11107279693486594,protein-coding
SPAC3H8.03,0.5201793721973094,1,green,H9_,0.025632183908045985,protein-coding
SPAC3H8.07c,0.4932735426008969,1,green,H10_,0.018020202020202023,protein-coding
SPAC4A8.05c,0.5426008968609866,1,green,H11_,0.008191000918273647,protein-coding
SPAC4C5.01,0.5784753363228698,1,green,H12_,0.007683031869078384,protein-coding
SPAC4D7.03,0.5859030837004405,2,red,A1_,0.09143394199785178,protein-coding
SPAC4F10.02,0.5374449339207049,2,red,A2_,0.041532494145199064,protein-coding
SPAC4F8.10c,0.5418502202643172,2,red,A3_,0.03295586527293843,protein-coding
SPAC4F8.11,0.5814977973568283,2,red,A4_,0.030708874458874443,protein-coding
empty,0.01321585903083701,2,red,A5_,1.0133928571428572,protein-coding
SPAC4G8.04,0.6035242290748899,2,red,A6_,0.029588112617309682,protein-coding
SPAC4G8.05,0.01321585903083701,2,red,A7_,1.0133928571428572,protein-coding
SPAC4G8.08,0.5770925110132159,2,red,A8_,0.02320747001090514,protein-coding
SPAC4G9.02,0.5506607929515419,2,red,A9_,0.03242857142857141,protein-coding
SPAC4G9.14,0.5462555066079295,2,red,A10_,0.024517569124423978,protein-coding
SPAC4G9.20c,0.5572687224669604,2,red,A11_,0.024033032185206114,protein-coding
SPAC4H3.07c,0.5726872246696035,2,red,A12_,0.046771978021978,protein-coding
SPAC513.02,0.5462555066079295,2,red,B1_,0.040862615207373276,protein-coding
SPAC521.02,0.41850220264317184,2,red,B2_,0.04266917293233081,protein-coding
SPAC521.04c,0.48017621145374456,2,red,B3_,0.03718872870249015,protein-coding
SPAC56E4.03,0.03083700440528636,2,red,B4_,0.7238520408163263,protein-coding
SPAC56E4.06c,0.5550660792951542,2,red,B5_,0.024128401360544234,protein-coding
SPAC56F8.04c,0.004405286343612341,2,red,B6_,2.0267857142857104,protein-coding
SPAC56F8.06c,0.5154185022026432,2,red,B7_,0.017322954822954813,protein-coding
SPAC56F8.09,0.43171806167400884,2,red,B8_,0.031022230320699725,protein-coding
SPAC57A10.03,0.4229074889867842,2,red,B9_,0.021112351190476178,protein-coding
SPAC57A7.05,0.4845814977973568,2,red,B10_,0.018425324675324668,protein-coding
SPAC57A7.12,0.008810572687224669,2,red,B11_,1.0133928571428568,protein-coding
SPAC589.09,0.5682819383259913,2,red,B12_,0.015711517165005528,protein-coding
SPAC5H10.11,0.5330396475770925,2,red,C1_,0.041875737898465173,protein-coding
SPAC630.09c,0.4625550660792952,2,red,C2_,0.04825680272108844,protein-coding
SPAC631.01c,0.45374449339207057,2,red,C3_,0.02951629680998614,protein-coding
SPAC637.06,0.39207048458149785,2,red,C4_,0.034159309791332276,protein-coding
SPAC637.07,0.004405286343612341,2,red,C5_,1.0133928571428552,protein-coding
SPAC644.14c,0.4361233480176212,2,red,C6_,0.02047258297258296,protein-coding
SPAC664.01c,0.14537444933920704,2,red,C7_,0.09212662337662343,protein-coding
SPAC664.02c,0.43171806167400884,2,red,C8_,0.06204446064139939,protein-coding
SPAC688.14,0.5066079295154186,2,red,C9_,0.008812111801242231,protein-coding
SPAC694.02,0.004405286343612341,2,red,C10_,1.0133928571428552,protein-coding
SPAC694.06c,0.5242290748898679,2,red,C11_,0.008515906362545013,protein-coding
SPAC6B12.02c,0.21145374449339208,2,red,C12_,0.1266741071428571,protein-coding
SPAC6B12.04c,0.5418502202643172,2,red,D1_,0.03295586527293843,protein-coding
SPAC6B12.07c,0.3700440528634361,2,red,D2_,0.03619260204081635,protein-coding
SPAC6C3.08,0.41850220264317184,2,red,D3_,0.032001879699248136,protein-coding
SPAC6F12.09,0.32599118942731276,2,red,D4_,0.06847249034749037,protein-coding
SPAC6F12.12,0.49339207048458156,2,red,D5_,0.009048150510204076,protein-coding
SPAC6G9.04,0.5198237885462555,2,red,D6_,0.008588075060532684,protein-coding
SPAC6G9.05,0.49339207048458156,2,red,D7_,0.018096301020408153,protein-coding
SPAC7D4.02c,0.4713656387665198,2,red,D8_,0.00947096128170894,protein-coding
SPAC7D4.12c,0.02202643171806168,2,red,D9_,0.6080357142857146,protein-coding
SPAC806.08c,0.5022026431718062,2,red,D10_,0.008889411027568917,protein-coding
SPAC821.05,0.23348017621145375,2,red,D11_,0.019120619946091634,protein-coding
SPAC821.06,0.5682819383259913,2,red,D12_,0.007855758582502764,protein-coding
SPAC821.07c,0.5506607929515419,2,red,E1_,0.024321428571428584,protein-coding
SPAC823.03,0.5022026431718062,2,red,E2_,0.017778822055137835,protein-coding
SPAC823.13c,0.4229074889867842,2,red,E3_,0.0316685267857143,protein-coding
SPAC823.14,0.4845814977973568,2,red,E4_,0.036850649350649335,protein-coding
SPAC824.02,0.05286343612334801,2,red,E5_,0.16889880952380948,protein-coding
SPAC824.04,0.3436123348017621,2,red,E6_,0.025984432234432222,protein-coding
SPAC824.08,0.4229074889867842,2,red,E7_,0.021112351190476178,protein-coding
SPAC869.04,0.41409691629955947,2,red,E8_,0.010780775075987837,protein-coding
SPAC869.05c,0.4977973568281938,2,red,E9_,0.0,protein-coding
SPAC890.03,0.5022026431718062,2,red,E10_,0.008889411027568917,protein-coding
SPAC8C9.11,0.5770925110132159,2,red,E12_,0.007735823336968371,protein-coding
SPAC8C9.12c,0.5638766519823789,2,red,F1_,0.023751395089285726,protein-coding
SPAC8E11.02c,0.01321585903083701,2,red,F2_,0.6755952380952375,protein-coding
SPAC8E11.03c,0.4713656387665198,2,red,F3_,0.01894192256341788,protein-coding
SPAC8F11.03,0.45374449339207057,2,red,F4_,0.019677531206657408,protein-coding
SPAC9.05,0.42731277533039647,2,red,F5_,0.03134204712812962,protein-coding
SPAC9.10,0.4625550660792952,2,red,F6_,0.019302721088435365,protein-coding
SPAC922.03,0.44052863436123346,2,red,F7_,0.010133928571428568,protein-coding
SPAC926.07c,0.4625550660792952,2,red,F8_,0.0,protein-coding
SPAC926.09c,0.4845814977973568,2,red,F9_,0.0,protein-coding
SPAC977.15,0.017621145374449337,2,red,F10_,0.5066964285714284,protein-coding
SPAC9G1.02,0.5198237885462555,2,red,F11_,0.017176150121065367,protein-coding
SPAC9G1.03c,0.01321585903083701,2,red,F12_,0.6755952380952375,protein-coding
SPAC9G1.05,0.5947136563876653,2,red,G1_,0.02251984126984128,protein-coding
SPAC9G1.10c,0.49339207048458156,2,red,G2_,0.018096301020408153,protein-coding
SPACUNK12.02c,0.4889867841409692,2,red,G3_,0.018259330759330752,protein-coding
SPACUNK4.11c,0.4493392070484582,2,red,G4_,0.019870448179271697,protein-coding
SPACUNK4.13c,0.4713656387665198,2,red,G5_,0.01894192256341788,protein-coding
SPACUNK4.16c,0.4845814977973568,2,red,G6_,0.018425324675324668,protein-coding
SPAP14E8.04,0.44052863436123346,2,red,G7_,0.010133928571428568,protein-coding
SPAP32A8.03c,0.4361233480176212,2,red,G8_,0.01023629148629148,protein-coding
SPAPB1A10.03,0.05286343612334801,2,red,G9_,0.25334821428571447,protein-coding
SPAPB1A11.04c,0.49339207048458156,2,red,G10_,0.0,protein-coding
SPAPB24D3.01,0.45374449339207057,2,red,G11_,0.0,protein-coding
SPAPB8E5.05,0.5638766519823789,2,red,G12_,0.0,protein-coding
SPAPYUK71.03c,0.008810572687224669,2,red,H1_,2.0267857142857135,protein-coding
SPBC106.02c,0.5947136563876653,2,red,H2_,0.02251984126984128,protein-coding
SPBC106.10,0.31718061674008813,2,red,H3_,0.042224702380952404,protein-coding
SPBC106.12c,0.5506607929515419,2,red,H4_,0.024321428571428584,protein-coding
SPBC1105.08,0.5726872246696035,2,red,H5_,0.015590659340659334,protein-coding
SPBC1105.10,0.008810572687224669,2,red,H6_,1.5200892857142867,protein-coding
SPBC1105.11c,0.5550660792951542,2,red,H7_,0.01608560090702947,protein-coding
SPBC115.02c,0.5374449339207049,2,red,H8_,0.008306498829039808,protein-coding
SPBC119.06,0.5374449339207049,2,red,H9_,0.06645199063231846,protein-coding
SPBC119.12,0.5154185022026432,2,red,H10_,0.017322954822954813,protein-coding
SPBC1198.07c,0.5418502202643172,2,red,H11_,0.008238966318234607,protein-coding
SPBC1198.12,0.5903083700440529,2,red,H12_,0.0,protein-coding
SPBC11G11.03,0.5807860262008734,2,blue,A1_,0.06015037593984962,protein-coding
SPBC1215.01,0.4759825327510917,2,blue,A2_,0.09174311926605508,protein-coding
SPBC1271.05c,0.5589519650655023,2,blue,A3_,0.03125000000000002,protein-coding
SPBC12C2.02c,0.45851528384279483,2,blue,A4_,0.03809523809523812,protein-coding
SPBC12C2.05c,0.5807860262008734,2,blue,A5_,0.030075187969924835,protein-coding
empty,0.034934497816593885,2,blue,A6_,0.5000000000000004,protein-coding
SPBC12D12.06,0.01310043668122271,2,blue,A7_,0.6666666666666681,protein-coding
SPBC1347.03,0.5720524017467249,2,blue,A8_,0.038167938931297704,protein-coding
SPBC1347.12,0.5327510917030568,2,blue,A9_,0.03278688524590166,protein-coding
SPBC13E7.09,0.5458515283842795,2,blue,A10_,0.03200000000000002,protein-coding
SPBC13E7.11,0.40174672489082974,2,blue,A11_,0.06521739130434784,protein-coding
SPBC13G1.10c,0.5895196506550219,2,blue,A12_,0.05185185185185188,protein-coding
SPBC146.04,0.5327510917030568,2,blue,B1_,0.0573770491803279,protein-coding
SPBC146.09c,0.2838427947598253,2,blue,B2_,0.061538461538461584,protein-coding
SPBC14F5.07,0.4454148471615721,2,blue,B3_,0.019607843137254947,protein-coding
SPBC14F5.10c,0.44978165938864634,2,blue,B4_,0.019417475728155383,protein-coding
SPBC14F5.13c,0.44104803493449785,2,blue,B5_,0.019801980198019847,protein-coding
SPBC15C4.05,0.47161572052401746,2,blue,B6_,0.018518518518518563,protein-coding
SPBC15D4.03,0.4934497816593887,2,blue,B7_,0.008849557522123914,protein-coding
SPBC15D4.15,0.41048034934497823,2,blue,B8_,0.05319148936170211,protein-coding
SPBC1604.08c,0.3799126637554585,2,blue,B9_,0.022988505747126492,protein-coding
SPBC1683.13c,0.4541484716157206,2,blue,B10_,0.009615384615384637,protein-coding
SPBC1685.01,0.47161572052401746,2,blue,B11_,0.0,protein-coding
SPBC16A3.17c,0.44978165938864634,2,blue,B12_,0.05825242718446603,protein-coding
SPBC16C6.02c,0.44104803493449785,2,blue,C1_,0.06930693069306934,protein-coding
SPBC16D10.08c,0.47161572052401746,2,blue,C2_,0.018518518518518563,protein-coding
SPBC16G5.05c,0.48034934497816595,2,blue,C3_,0.018181818181818223,protein-coding
